,Year,Month,CLIMATE_SUMMARY.PRECIPITATION_HEIGHT,CLIMATE_SUMMARY.WIND_FORCE_BEAUFORT,CLIMATE_SUMMARY.SUNSHINE_DURATION,nFires,state
0,1995,1,125.9673076923077,2.8665384615384615,207327.27272727274,1,Niedersachsen
1,1995,2,90.0653846153846,2.984423076923077,217612.1739130435,1,Niedersachsen
2,1995,3,89.86346153846154,3.0746153846153845,476968.6956521739,2,Niedersachsen
3,1995,4,45.91730769230769,2.5105769230769233,527838.2608695652,1,Niedersachsen
4,1995,5,61.21346153846154,1.986346153846154,745794.7826086957,5,Niedersachsen
5,1995,6,67.25384615384615,2.1626923076923075,646325.2173913043,1.0,Niedersachsen
6,1995,7,57.96346153846154,1.945,991669.0909090909,26,Niedersachsen
7,1995,8,50.74230769230769,1.9534615384615384,960120.0,77,Niedersachsen
8,1995,9,117.35769230769232,2.293269230769231,416316.52173913043,4,Niedersachsen
9,1995,10,17.83076923076923,1.8431372549019607,427617.39130434784,2,Niedersachsen
10,1995,11,51.39807692307692,2.2135294117647057,221619.13043478262,0,Niedersachsen
11,1995,12,27.528846153846153,2.046470588235294,149462.60869565216,0,Niedersachsen
12,1996,1,5.6461538461538465,2.620392156862745,291960.0,1,Niedersachsen
13,1996,2,55.723076923076924,2.4305882352941177,228913.04347826086,1,Niedersachsen
14,1996,3,13.209615384615384,2.4466666666666668,415815.652173913,14,Niedersachsen
15,1996,4,17.657692307692308,1.8271153846153847,695504.3478260869,130,Niedersachsen
16,1996,5,70.24615384615385,2.193076923076923,457966.95652173914,30,Niedersachsen
17,1996,6,34.92307692307692,2.0542307692307693,655167.2727272727,35.0,Niedersachsen
18,1996,7,56.86730769230769,2.176470588235294,635187.2727272727,14,Niedersachsen
19,1996,8,83.68431372549018,2.0098000000000003,748458.7826086957,30,Niedersachsen
20,1996,9,54.174,2.1387755102040815,489411.4285714286,8,Niedersachsen
21,1996,10,82.10600000000001,2.0297959183673466,380241.8181818182,0,Niedersachsen
22,1996,11,96.55102040816327,2.5004166666666667,138289.0909090909,0,Niedersachsen
23,1996,12,40.03265306122449,1.9929166666666667,193941.81818181818,0,Niedersachsen
24,1997,1,8.56938775510204,1.70625,241609.0909090909,0,Niedersachsen
25,1997,2,93.57346938775511,3.0672916666666663,238254.54545454544,0,Niedersachsen
26,1997,3,50.022448979591836,2.3385416666666665,396998.1818181818,3,Niedersachsen
27,1997,4,39.725,2.48531914893617,638897.1428571428,16,Niedersachsen
28,1997,5,87.82083333333333,2.1799999999999997,721560.0,9,Niedersachsen
29,1997,6,80.14375,2.266595744680851,846754.2857142857,28.0,Niedersachsen
30,1997,7,106.26458333333333,1.922127659574468,750942.8571428572,2,Niedersachsen
31,1997,8,41.108333333333334,1.7404255319148936,867017.1428571428,19,Niedersachsen
32,1997,9,28.16458333333333,1.9548936170212765,607200.0,12,Niedersachsen
33,1997,10,65.8,2.2404255319148936,436217.14285714284,1,Niedersachsen
34,1997,11,37.145833333333336,2.3248936170212766,178748.57142857142,0,Niedersachsen
35,1997,12,78.74791666666667,2.596170212765957,91937.14285714286,0,Niedersachsen
36,1998,1,80.06382978723404,2.690434782608696,218323.63636363635,0,Niedersachsen
37,1998,2,21.412499999999998,2.7629787234042555,241578.0,2,Niedersachsen
38,1998,3,78.83333333333333,2.6440425531914893,384948.0,13,Niedersachsen
39,1998,4,96.95416666666667,2.1608510638297873,339994.28571428574,14,Niedersachsen
40,1998,5,41.15833333333333,2.278936170212766,808952.7272727273,47,Niedersachsen
41,1998,6,117.34375,2.245531914893617,559170.0,5.0,Niedersachsen
42,1998,7,84.45744680851064,2.5095652173913043,555120.0,12,Niedersachsen
43,1998,8,78.4265306122449,2.2529166666666667,660698.1818181818,7,Niedersachsen
44,1998,9,89.77499999999999,2.052978723404255,325920.0,1,Niedersachsen
45,1998,10,193.8877551020408,3.1061224489795918,211097.14285714287,0,Niedersachsen
46,1998,11,72.16122448979593,1.9748979591836733,177228.0,1,Niedersachsen
47,1998,12,72.2795918367347,2.7351020408163267,174600.0,0,Niedersachsen
48,1999,1,68.736,2.616122448979592,157860.0,0,Niedersachsen
49,1999,2,76.438,2.835,206040.0,0,Niedersachsen
50,1999,3,56.068000000000005,2.26734693877551,365862.85714285716,5,Niedersachsen
51,1999,4,51.46078431372549,2.3232,630252.0,7,Niedersachsen
52,1999,5,47.476470588235294,2.3489795918367347,811011.4285714285,8,Niedersachsen
53,1999,6,61.413999999999994,2.1312,823800.0,9.0,Niedersachsen
