,Year,Month,CLIMATE_SUMMARY.PRECIPITATION_HEIGHT,CLIMATE_SUMMARY.WIND_FORCE_BEAUFORT,CLIMATE_SUMMARY.SUNSHINE_DURATION,nFires,state
0,1995,1,121.85089285714285,2.1517857142857144,203185.53191489363,0,Bayern
1,1995,2,65.85089285714285,2.015892857142857,217945.53191489363,0,Bayern
2,1995,3,100.91517857142857,2.186785714285714,489707.2340425532,4,Bayern
3,1995,4,73.30714285714285,2.020267857142857,410017.02127659577,6,Bayern
4,1995,5,91.92857142857143,1.6336607142857142,731711.4893617021,8,Bayern
5,1995,6,140.57767857142858,1.5251785714285713,503325.9574468085,0.0,Bayern
6,1995,7,90.67946428571429,1.4233928571428571,968943.8297872341,6,Bayern
7,1995,8,133.56696428571428,1.5370535714285716,707243.4782608695,12,Bayern
8,1995,9,90.47500000000001,1.672767857142857,437760.0,0,Bayern
9,1995,10,25.50714285714286,1.141517857142857,479707.82608695654,0,Bayern
10,1995,11,81.12589285714286,1.6688392857142857,205826.08695652173,0,Bayern
11,1995,12,76.38558558558557,1.6028828828828827,116776.0,0,Bayern
12,1996,1,11.596396396396397,1.6522522522522523,207504.0,2,Bayern
13,1996,2,42.649549549549555,1.6481081081081081,342711.8181818182,2,Bayern
14,1996,3,37.651785714285715,1.6687272727272728,483863.47826086957,10,Bayern
15,1996,4,37.299107142857146,1.4126363636363637,604872.0,46,Bayern
16,1996,5,114.25178571428572,1.6775675675675676,572407.8260869565,9,Bayern
17,1996,6,77.18571428571428,1.6105405405405406,837072.0,13.0,Bayern
18,1996,7,134.05714285714285,1.6449090909090909,818640.0,2,Bayern
19,1996,8,109.29196428571429,1.3937837837837839,649194.5454545454,1,Bayern
20,1996,9,65.64642857142857,1.5978181818181818,341026.36363636365,1,Bayern
21,1996,10,90.97410714285715,1.5517117117117118,367072.0,1,Bayern
22,1996,11,84.8045045045045,1.7723636363636364,210428.18181818182,0,Bayern
23,1996,12,41.40720720720721,1.4862727272727274,219092.72727272726,0,Bayern
24,1997,1,11.169090909090908,1.1994495412844037,198636.27906976745,0,Bayern
25,1997,2,81.96818181818182,2.0589908256880736,361219.0909090909,1,Bayern
26,1997,3,70.77181818181818,1.7637272727272726,376817.14285714284,7,Bayern
27,1997,4,63.47636363636364,1.8851818181818183,638799.0697674418,31,Bayern
28,1997,5,40.25272727272728,1.7826605504587156,897685.7142857143,12,Bayern
29,1997,6,107.39454545454545,1.718909090909091,683037.2093023256,12.0,Bayern
30,1997,7,158.63636363636363,1.5205454545454544,643704.0,1,Bayern
31,1997,8,57.54727272727273,1.3660550458715597,876160.0,21,Bayern
32,1997,9,28.10181818181818,1.308532110091743,867216.0,7,Bayern
33,1997,10,78.03363636363638,1.7089090909090907,452128.0,4,Bayern
34,1997,11,34.46545454545454,1.3927272727272726,270768.0,0,Bayern
35,1997,12,89.69818181818181,1.7274545454545456,125856.0,0,Bayern
36,1998,1,51.34090909090909,1.8501818181818184,295064.0,1,Bayern
37,1998,2,19.0651376146789,1.4792660550458716,467040.0,6,Bayern
38,1998,3,76.50925925925925,2.044722222222222,458893.63636363635,12,Bayern
39,1998,4,52.76574074074074,1.7332407407407406,516568.0,17,Bayern
40,1998,5,54.175925925925924,1.6016666666666666,816311.4893617021,24,Bayern
41,1998,6,108.42777777777779,1.6061682242990656,755195.7446808511,3.0,Bayern
42,1998,7,101.14907407407408,1.694672897196262,567536.0,3,Bayern
43,1998,8,56.11574074074074,1.5302777777777778,813013.0434782609,14,Bayern
44,1998,9,150.70733944954128,1.6599065420560748,433984.18604651163,2,Bayern
45,1998,10,181.51651376146788,2.0683333333333334,231660.0,0,Bayern
46,1998,11,93.79074074074073,1.577570093457944,183156.27906976745,0,Bayern
47,1998,12,45.66851851851852,1.7516822429906542,229128.0,2,Bayern
48,1999,1,72.125,1.7876635514018693,275612.7272727273,0,Bayern
49,1999,2,109.28148148148148,2.095514018691589,177013.63636363635,0,Bayern
50,1999,3,61.114814814814814,1.7162616822429906,453022.32558139536,1,Bayern
51,1999,4,67.92616822429908,1.6894392523364488,561076.3636363636,2,Bayern
52,1999,5,133.80740740740742,1.747196261682243,702932.7272727273,3,Bayern
53,1999,6,98.66018518518518,1.6272222222222223,677389.0909090909,4.0,Bayern
54,1999,7,99.81296296296296,1.6555555555555557,820048.0,3,Bayern
55,1999,8,69.95514018691588,1.4906542056074767,663619.0909090909,4,Bayern
56,1999,9,67.80925925925925,1.5138888888888888,676744.0,15,Bayern
57,1999,10,36.709345794392526,1.745514018691589,448440.0,0,Bayern
58,1999,11,75.18785046728972,1.486822429906542,214552.0,0,Bayern
59,1999,12,116.21775700934579,2.1261320754716984,152648.0,1,Bayern
60,2000,1,59.47924528301887,1.878653846153846,230203.63636363635,0,Bayern
61,2000,2,87.37102803738318,1.9930188679245282,275900.8695652174,0,Bayern
62,2000,3,131.80373831775702,2.1525714285714286,355327.82608695654,2,Bayern
63,2000,4,35.7,1.6485849056603774,615747.2727272727,6,Bayern
64,2000,5,98.73644859813083,1.6493333333333333,809960.0,4,Bayern
65,2000,6,59.28055555555556,1.6577570093457943,1021680.0,18.0,Bayern
66,2000,7,155.90952380952382,1.8106666666666666,580170.0,3,Bayern
67,2000,8,89.0076923076923,1.4459433962264152,873183.8297872341,6,Bayern
68,2000,9,96.80925925925925,1.5628181818181819,559146.1224489796,1,Bayern
69,2000,10,76.975,1.5191743119266055,239527.5,0,Bayern
70,2000,11,50.655140186915894,1.5509090909090908,271540.8,0,Bayern
