,Year,Month,CLIMATE_SUMMARY.PRECIPITATION_HEIGHT,CLIMATE_SUMMARY.WIND_FORCE_BEAUFORT,CLIMATE_SUMMARY.SUNSHINE_DURATION,nFires,state
0,1995,1,144.34583333333333,2.2672916666666665,150903.5294117647,0,Hessen
1,1995,2,78.89791666666666,2.2089583333333334,198995.29411764705,1,Hessen
2,1995,3,80.89591836734694,2.1912244897959186,485237.64705882355,1,Hessen
3,1995,4,62.375510204081635,1.950408163265306,491357.64705882355,5,Hessen
4,1995,5,77.6938775510204,1.6320408163265305,740160.0,7,Hessen
5,1995,6,44.022,1.6696,647364.7058823529,5.0,Hessen
6,1995,7,78.45102040816326,1.4673469387755103,987952.5,13,Hessen
7,1995,8,62.018367346938774,1.537142857142857,863212.5,28,Hessen
8,1995,9,97.566,1.7314,333614.1176470588,0,Hessen
9,1995,10,21.522,1.206,310849.4117647059,0,Hessen
10,1995,11,40.916326530612245,1.5526530612244898,195097.5,0,Hessen
11,1995,12,50.41428571428572,1.6346938775510202,109102.5,0,Hessen
12,1996,1,5.128571428571429,1.7295918367346939,187042.5,0,Hessen
13,1996,2,56.295918367346935,1.763469387755102,229927.5,1,Hessen
14,1996,3,22.259183673469387,1.710204081632653,473310.0,9,Hessen
15,1996,4,15.757142857142858,1.546122448979592,772740.0,75,Hessen
16,1996,5,83.4673469387755,1.843125,475065.0,3,Hessen
17,1996,6,49.3,1.6370833333333332,744907.5,14.0,Hessen
18,1996,7,91.37551020408162,1.6814285714285715,763087.5,6,Hessen
19,1996,8,75.72857142857143,1.5683673469387753,707965.7142857143,12,Hessen
20,1996,9,42.254,1.624,423822.85714285716,1,Hessen
21,1996,10,99.36938775510205,1.5561224489795917,300350.76923076925,0,Hessen
22,1996,11,89.75510204081633,1.9026530612244898,89177.14285714286,0,Hessen
23,1996,12,38.22857142857143,1.5818367346938778,175541.53846153847,0,Hessen
24,1997,1,14.885714285714286,1.226734693877551,165960.0,0,Hessen
25,1997,2,92.16326530612245,2.2575510204081635,258042.85714285713,0,Hessen
26,1997,3,37.38367346938775,1.7261224489795919,412620.0,2,Hessen
27,1997,4,33.957142857142856,1.8022448979591836,670181.5384615385,29,Hessen
28,1997,5,56.885714285714286,1.7773469387755103,823430.7692307692,3,Hessen
29,1997,6,89.87755102040816,1.7453061224489794,715624.6153846154,18.0,Hessen
30,1997,7,71.76122448979592,1.4320833333333332,693720.0,2,Hessen
31,1997,8,26.236734693877548,1.3466666666666667,896070.0,23,Hessen
32,1997,9,17.510204081632654,1.3265306122448979,761676.9230769231,14,Hessen
33,1997,10,63.729166666666664,1.6472916666666666,428483.07692307694,4,Hessen
34,1997,11,60.68510638297872,1.4748936170212765,167289.23076923078,0,Hessen
35,1997,12,73.16170212765957,1.8548936170212766,79809.23076923077,0,Hessen
36,1998,1,53.889361702127665,2.0221276595744677,209880.0,0,Hessen
37,1998,2,14.259574468085107,1.4914893617021276,365520.0,2,Hessen
38,1998,3,58.5531914893617,1.93468085106383,405120.0,5,Hessen
39,1998,4,90.32127659574469,1.6412765957446809,389220.0,2,Hessen
40,1998,5,55.48541666666667,1.5102083333333332,785430.0,13,Hessen
41,1998,6,61.22040816326531,1.593469387755102,669690.0,2.0,Hessen
42,1998,7,73.30851063829788,1.701276595744681,526230.0,3,Hessen
43,1998,8,49.49787234042553,1.491276595744681,810180.0,13,Hessen
44,1998,9,141.27446808510638,1.6197872340425532,326850.0,0,Hessen
45,1998,10,191.5723404255319,2.1459574468085107,147120.0,0,Hessen
46,1998,11,70.83404255319148,1.491276595744681,123840.0,0,Hessen
47,1998,12,46.674468085106376,1.7585106382978724,123450.0,0,Hessen
48,1999,1,68.92127659574469,1.897872340425532,181110.0,0,Hessen
49,1999,2,66.55625,1.9797916666666666,220680.0,0,Hessen
50,1999,3,67.48541666666667,1.7072916666666667,366150.0,1,Hessen
51,1999,4,59.51666666666667,1.6089583333333335,587250.0,6,Hessen
52,1999,5,44.31875,1.684375,730320.0,11,Hessen
53,1999,6,57.04893617021277,1.6448936170212767,758250.0,5.0,Hessen
54,1999,7,82.21521739130435,1.61,869072.7272727273,7,Hessen
55,1999,8,74.66808510638297,1.48,688140.0,18,Hessen
56,1999,9,52.821739130434786,1.4786666666666668,706530.0,12,Hessen
57,1999,10,40.96086956521739,1.7049999999999998,362970.0,0,Hessen
58,1999,11,58.51086956521739,1.5026666666666668,169530.0,0,Hessen
59,1999,12,118.45869565217392,2.296,75360.0,0,Hessen
60,2000,1,51.56818181818182,1.8161363636363637,145950.0,0,Hessen
61,2000,2,85.09545454545456,2.028139534883721,260070.0,0,Hessen
62,2000,3,76.7,2.0334883720930232,289140.0,1,Hessen
63,2000,4,36.674418604651166,1.5962790697674418,607590.0,4,Hessen
64,2000,5,56.86363636363637,1.6143181818181818,777360.0,1,Hessen
65,2000,6,43.440909090909095,1.5544186046511628,970260.0,14.0,Hessen
66,2000,7,142.58372093023257,1.628139534883721,406650.0,1,Hessen
67,2000,8,61.48571428571429,1.349047619047619,865860.0,0,Hessen
68,2000,9,87.62380952380951,1.4521428571428572,429390.0,0,Hessen
69,2000,10,60.77804878048781,1.716829268292683,253047.27272727274,0,Hessen
70,2000,11,64.86829268292682,1.8051219512195122,126210.0,0,Hessen
71,2000,12,57.25365853658537,1.7529268292682927,190080.0,0,Hessen
72,2001,1,80.33658536585367,1.603658536585366,222750.0,0,Hessen
73,2001,2,62.87317073170732,1.8029268292682927,273174.54545454547,0,Hessen
74,2001,3,114.22926829268292,1.7451219512195122,182618.18181818182,0,Hessen
