,Year,Month,CLIMATE_SUMMARY.PRECIPITATION_HEIGHT,CLIMATE_SUMMARY.WIND_FORCE_BEAUFORT,CLIMATE_SUMMARY.SUNSHINE_DURATION,nFires,state
0,1995,1,104.303125,2.6941935483870965,162488.57142857142,0,Thüringen
1,1995,2,57.95,2.769,217157.14285714287,0,Thüringen
2,1995,3,57.3875,2.6370967741935485,452957.14285714284,0,Thüringen
3,1995,4,75.5878787878788,2.25875,431074.28571428574,3,Thüringen
4,1995,5,85.96969696969697,1.7909677419354837,697037.1428571428,3,Thüringen
5,1995,6,70.65151515151516,1.7174193548387098,526652.3076923077,0.0,Thüringen
6,1995,7,94.60606060606061,1.5784375,956057.1428571428,1,Thüringen
7,1995,8,65.43636363636364,1.6825806451612901,860631.4285714285,6,Thüringen
8,1995,9,107.46666666666667,2.08125,345214.28571428574,0,Thüringen
9,1995,10,17.312121212121212,1.4440625,400474.28571428574,1,Thüringen
10,1995,11,51.61515151515152,1.9425806451612904,197305.7142857143,0,Thüringen
11,1995,12,45.03939393939394,1.8396774193548386,127285.71428571429,0,Thüringen
12,1996,1,2.7818181818181817,1.8135483870967741,234205.7142857143,0,Thüringen
13,1996,2,44.52424242424242,1.9909375,300655.3846153846,0,Thüringen
14,1996,3,24.227272727272727,2.0315625,367971.4285714286,0,Thüringen
15,1996,4,32.2939393939394,1.6690322580645163,643577.1428571428,22,Thüringen
16,1996,5,86.81515151515151,2.05375,435350.76923076925,1,Thüringen
17,1996,6,49.915151515151514,1.75375,740031.4285714285,3.0,Thüringen
18,1996,7,110.325,1.9423333333333332,644965.7142857143,0,Thüringen
19,1996,8,77.81818181818181,1.6390625,627369.2307692308,0,Thüringen
20,1996,9,44.27272727272727,2.039032258064516,286714.28571428574,0,Thüringen
21,1996,10,84.54242424242425,1.8231249999999999,278125.71428571426,0,Thüringen
22,1996,11,66.16666666666667,2.408125,103525.71428571429,0,Thüringen
23,1996,12,38.43030303030303,1.7245161290322581,216617.14285714287,0,Thüringen
24,1997,1,15.854545454545455,1.451875,203787.6923076923,0,Thüringen
25,1997,2,87.02727272727273,2.8084375,286894.28571428574,0,Thüringen
26,1997,3,53.833333333333336,2.0234375,379620.0,2,Thüringen
27,1997,4,37.94375,2.1616129032258065,606780.0,4,Thüringen
28,1997,5,47.534375,2.059032258064516,767468.5714285715,2,Thüringen
29,1997,6,63.459375,1.9238709677419354,733628.5714285715,9.0,Thüringen
30,1997,7,121.34375,1.6806451612903226,564428.5714285715,4,Thüringen
31,1997,8,52.834375,1.4819354838709677,850654.2857142857,3,Thüringen
